time, x_accel, y_accel, z_accel, speed, steer, roll, pitch, yaw, x_gps, y_gps, x_odom, y_odom, x_real, y_real, z_real, x_est, y_est
29.921000, -0.059833, 0.612734, 0.047641, 14.807973, 0.000200, 0.000000, 0.000000, -1.476921, -180.546915, -146.066444, -180.867885, -152.593048, -180.305862, -156.048279, 1.028073, -180.231721, -154.442591
29.954000, 0.131029, 0.749482, 0.059120, 14.865711, 0.000251, 0.000000, 0.000000, -1.627880, -180.546915, -146.066444, -180.895873, -153.082818, -180.300400, -156.540970, 1.028073, -180.259709, -154.932360
29.987000, 0.044373, 0.730600, -0.212518, 14.745320, 0.000212, 0.000000, 0.000000, -1.638865, -180.546915, -146.066444, -180.928970, -153.568286, -180.294983, -157.032837, 1.028074, -180.292805, -155.417829
30.020000, 0.135722, 0.813764, -0.016877, 14.668675, 0.000270, 0.000000, 0.000000, -1.548814, -180.546915, -146.066444, -180.918330, -154.052236, -180.289520, -157.523880, 1.028074, -180.282165, -155.901778
30.053000, 0.110420, 0.831349, 0.163732, 14.705776, 0.000236, 0.000000, 0.000000, -1.406067, -180.546915, -146.066444, -180.838749, -154.530957, -180.284042, -158.014114, 1.028074, -180.202585, -156.380499
30.086000, -0.030053, 0.804065, 0.194742, 14.785139, 0.000287, 0.000000, 0.000000, -1.484185, -180.546915, -146.066444, -180.796544, -155.017037, -180.278564, -158.503510, 1.028075, -180.160379, -156.866580
30.119000, 0.151420, 0.810377, -0.146590, 14.600505, 0.000254, 0.000000, 0.000000, -1.578997, -178.730654, -159.055881, -180.800495, -155.498838, -180.273041, -158.992111, 1.028075, -179.907813, -157.553033
30.152000, -0.047782, 0.787941, -0.009060, 14.525597, 0.000301, 0.000000, 0.000000, -1.620411, -178.730654, -159.055881, -180.824267, -155.977593, -180.267532, -159.479874, 1.028076, -179.931586, -158.031787
30.185000, -0.092079, 0.461067, -0.171577, 14.613302, 0.000266, 0.000000, 0.000000, -1.570664, -178.730654, -159.055881, -180.824203, -156.459832, -180.262009, -159.966843, 1.028076, -179.931522, -158.514026
30.218000, -0.023200, 0.811003, 0.080712, 14.569510, 0.000318, 0.000000, 0.000000, -1.501481, -178.730654, -159.055881, -180.790904, -156.939471, -180.256454, -160.452988, 1.028077, -179.898222, -158.993666
30.251000, -0.056869, 0.396956, 0.097163, 14.573885, 0.000278, 0.000000, 0.000000, -1.606452, -178.730654, -159.055881, -180.808048, -157.420103, -180.250916, -160.938324, 1.028077, -179.915367, -159.474298
30.284000, -0.062569, 0.755571, -0.001191, 14.495302, 0.000336, 0.000000, 0.000000, -1.610210, -178.730654, -159.055881, -180.826897, -157.898077, -180.245316, -161.422867, 1.028077, -179.934215, -159.952272
30.317000, 0.022235, 0.819045, 0.040495, 14.571112, 0.000293, 0.000000, 0.000000, -1.533196, -178.730654, -159.055881, -180.808821, -158.378584, -180.239700, -161.906586, 1.028078, -179.916140, -160.432778
30.350000, 0.031001, 0.616666, -0.109326, 14.493955, 0.000342, 0.000000, 0.000000, -1.581019, -178.730654, -159.055881, -180.813710, -158.856859, -180.234100, -162.389511, 1.028078, -179.921029, -160.911054
30.383000, -0.015351, 0.804272, -0.027311, 14.537447, 0.000305, 0.000000, 0.000000, -1.822235, -178.730654, -159.055881, -180.933068, -159.321510, -180.228455, -162.871613, 1.028079, -180.040386, -161.375705
30.416000, 0.206040, 0.731836, 0.063956, 14.450229, 0.000256, 0.000000, 0.000000, -1.562333, -178.730654, -159.055881, -180.929032, -159.798350, -180.222824, -163.352921, 1.028079, -180.036351, -161.852545
30.449000, 0.080582, 0.608364, -0.004719, 14.381605, 0.000322, 0.000000, 0.000000, -1.448273, -178.730654, -159.055881, -180.871029, -160.269385, -180.217148, -163.833450, 1.028079, -179.978347, -162.323580
30.482000, 0.224476, 0.877985, -0.006676, 14.532773, 0.000278, 0.000000, 0.000000, -1.654173, -178.730654, -159.055881, -180.910968, -160.747301, -180.211487, -164.313141, 1.028080, -180.018287, -162.801496
30.515000, -0.004704, 0.624533, 0.092003, 14.388989, 0.000346, 0.000000, 0.000000, -1.537832, -178.730654, -159.055881, -180.895318, -161.221880, -180.205765, -164.792053, 1.028080, -180.002637, -163.276074
30.548000, -0.099475, 0.681669, -0.104399, 14.308071, 0.000300, 0.000000, 0.000000, -1.524247, -178.730654, -159.055881, -180.873347, -161.693535, -180.200058, -165.270172, 1.028080, -179.980666, -163.747729
30.581000, 0.001142, 0.650341, -0.090524, 14.331162, 0.000366, 0.000000, 0.000000, -1.539399, -178.730654, -159.055881, -180.858501, -162.166230, -180.194305, -165.747482, 1.028081, -179.965820, -164.220425
30.614000, 0.081159, 0.810020, -0.032295, 14.328233, 0.000320, 0.000000, 0.000000, -1.573282, -178.730654, -159.055881, -180.859677, -162.639060, -180.188568, -166.223999, 1.028081, -179.966995, -164.693255
30.647000, -0.033054, 0.609198, 0.049308, 14.315019, 0.000392, 0.000000, 0.000000, -1.382554, -178.730654, -159.055881, -180.771276, -163.103111, -180.182785, -166.699707, 1.028082, -179.878595, -165.157305
30.680000, 0.019254, 0.815910, -0.095945, 14.340578, 0.000345, 0.000000, 0.000000, -1.502944, -178.730654, -159.055881, -180.739190, -163.575261, -180.177002, -167.174622, 1.028082, -179.846509, -165.629456
30.713000, -0.273193, 0.694915, 0.046213, 14.166116, 0.000414, 0.000000, 0.000000, -1.423727, -178.730654, -159.055881, -180.670685, -164.037696, -180.171188, -167.648773, 1.028083, -179.778004, -166.091891
30.746000, 0.031041, 0.718269, -0.069856, 14.216228, 0.000368, 0.000000, 0.000000, -1.574490, -178.730654, -159.055881, -180.672418, -164.506828, -180.165344, -168.122101, 1.028083, -179.779737, -166.561023
30.779000, -0.095729, 0.651876, -0.102301, 14.094107, 0.000435, 0.000000, 0.000000, -1.398978, -178.730654, -159.055881, -180.592897, -164.965085, -180.159470, -168.594650, 1.028083, -179.700216, -167.019280
30.812000, 0.008737, 0.738577, 0.179055, 14.140955, 0.000384, 0.000000, 0.000000, -1.638525, -178.730654, -159.055881, -180.624479, -165.430667, -180.153610, -169.066406, 1.028084, -179.731798, -167.484862
30.845000, -0.103537, 0.764578, -0.195855, 14.127915, 0.000334, 0.000000, 0.000000, -1.484713, -178.730654, -159.055881, -180.584395, -165.895162, -180.147690, -169.537384, 1.028084, -179.691713, -167.949357
30.878000, 0.162511, 0.598996, 0.026155, 14.128527, 0.000408, 0.000000, 0.000000, -1.578590, -178.730654, -159.055881, -180.588028, -166.361389, -180.141800, -170.007568, 1.028085, -179.695347, -168.415584
30.911000, -0.056132, 0.705194, -0.230870, 13.956391, 0.000363, 0.000000, 0.000000, -1.509182, -178.730654, -159.055881, -180.559669, -166.821076, -180.135834, -170.477005, 1.028085, -179.666988, -168.875271
30.944000, -0.022235, 0.590319, 0.040051, 14.059006, 0.000444, 0.000000, 0.000000, -1.414970, -178.730654, -159.055881, -180.487666, -167.279402, -180.129852, -170.945648, 1.028085, -179.594985, -169.333597
30.977000, 0.100579, 0.688959, -0.005999, 14.088399, 0.000391, 0.000000, 0.000000, -1.537515, -178.730654, -159.055881, -180.472196, -167.744062, -180.123886, -171.413498, 1.028086, -179.579515, -169.798256
31.010000, 0.021541, 0.690848, -0.091133, 14.058555, 0.000481, 0.000000, 0.000000, -1.629967, -178.730654, -159.055881, -180.499631, -168.207182, -180.117844, -171.880569, 1.028086, -179.606950, -170.261377
31.043000, 0.116306, 0.765579, -0.069432, 13.871711, 0.000423, 0.000000, 0.000000, -1.508358, -178.730654, -159.055881, -180.471068, -168.664057, -180.111816, -172.346848, 1.028086, -179.578386, -170.718251
31.076000, -0.268656, 0.753531, 0.098751, 13.976896, 0.000514, 0.000000, 0.000000, -1.475385, -178.730654, -159.055881, -180.427127, -169.123196, -180.105743, -172.812363, 1.028087, -179.534446, -171.177391
31.109000, 0.048937, 0.596098, -0.003273, 13.905720, 0.000457, 0.000000, 0.000000, -1.405190, -176.272182, -174.845545, -180.351479, -169.575807, -180.099640, -173.277084, 1.028087, -178.902136, -172.014459
31.142000, 0.071059, 0.646565, 0.063020, 13.911973, 0.000547, 0.000000, 0.000000, -1.706043, -176.272182, -174.845545, -180.413381, -170.030710, -180.093536, -173.741058, 1.028088, -178.964038, -172.469362
31.175000, -0.136311, 0.776769, -0.200166, 13.921654, 0.000494, 0.000000, 0.000000, -1.500743, -176.272182, -174.845545, -180.381224, -170.488997, -180.087372, -174.204254, 1.028088, -178.931881, -172.927650
31.208000, 0.160560, 0.714593, -0.094428, 13.883448, 0.000426, 0.000000, 0.000000, -1.569244, -176.272182, -174.845545, -180.380513, -170.947151, -180.081192, -174.666672, 1.028088, -178.931170, -173.385803
31.241000, 0.017323, 0.792358, 0.137857, 13.849627, 0.000528, 0.000000, 0.000000, -1.606220, -176.272182, -174.845545, -180.396700, -171.403902, -180.074982, -175.128311, 1.028089, -178.947357, -173.842554
31.274000, 0.129520, 0.667186, -0.169230, 13.868182, 0.000466, 0.000000, 0.000000, -1.662686, -176.272182, -174.845545, -180.438694, -171.859621, -180.068741, -175.589203, 1.028089, -178.989351, -174.298273
31.307000, -0.011593, 0.616007, -0.058501, 13.818983, 0.000575, 0.000000, 0.000000, -1.612963, -176.272182, -174.845545, -180.457917, -172.315242, -180.062469, -176.049316, 1.028090, -179.008574, -174.753894
31.340000, 0.245543, 0.778972, 0.029674, 13.724283, 0.000512, 0.000000, 0.000000, -1.428532, -176.272182, -174.845545, -180.393703, -172.763568, -180.056183, -176.508667, 1.028090, -178.944360, -175.202220
31.373000, 0.046344, 0.635600, -0.003587, 13.774540, 0.000630, 0.000000, 0.000000, -1.407549, -176.272182, -174.845545, -180.319826, -173.212084, -180.049835, -176.967239, 1.028090, -178.870483, -175.650737
31.406000, -0.137848, 0.653689, 0.001709, 13.786199, 0.000562, 0.000000, 0.000000, -1.587125, -176.272182, -174.845545, -180.327254, -173.666968, -180.043488, -177.425049, 1.028091, -178.877911, -176.105621
31.439000, -0.018785, 0.650694, 0.110457, 13.604194, 0.000682, 0.000000, 0.000000, -1.487074, -176.272182, -174.845545, -180.289712, -174.114334, -180.037064, -177.882080, 1.028091, -178.840369, -176.552986
31.472000, 0.086003, 0.671505, -0.196502, 13.654563, 0.000609, 0.000000, 0.000000, -1.607802, -176.272182, -174.845545, -180.306383, -174.564626, -180.030640, -178.338379, 1.028091, -178.857040, -177.003279
31.505000, 0.037766, 0.706512, -0.054671, 13.695898, 0.000533, 0.000000, 0.000000, -1.541938, -176.272182, -174.845545, -180.293342, -175.016402, -180.024170, -178.793900, 1.028092, -178.843999, -177.455055
31.538000, 0.019176, 0.671712, 0.138317, 13.624612, 0.000675, 0.000000, 0.000000, -1.653725, -176.272182, -174.845545, -180.330585, -175.464469, -180.017670, -179.248672, 1.028092, -178.881242, -177.903122
31.571000, -0.036252, 0.681451, -0.004352, 13.640779, 0.000602, 0.000000, 0.000000, -1.640439, -176.272182, -174.845545, -180.361909, -175.913524, -180.011124, -179.702667, 1.028093, -178.912566, -178.352177
31.604000, 0.012161, 0.785203, 0.056800, 13.658639, 0.000748, 0.000000, 0.000000, -1.624514, -176.272182, -174.845545, -180.386110, -176.363609, -180.004547, -180.155914, 1.028093, -178.936767, -178.802262
31.637000, -0.114346, 0.806976, 0.113138, 13.503479, 0.000674, 0.000000, 0.000000, -1.636845, -176.272182, -174.845545, -180.415521, -176.808252, -179.997925, -180.608414, 1.028093, -178.966178, -179.246905
31.670000, 0.096013, 0.446287, 0.104348, 13.567159, 0.000833, 0.000000, 0.000000, -1.802952, -176.272182, -174.845545, -180.518529, -177.243957, -179.991241, -181.060150, 1.028094, -179.069186, -179.682610
31.703000, -0.024874, 0.794034, 0.079713, 13.554900, 0.000750, 0.000000, 0.000000, -1.645737, -176.272182, -174.845545, -180.552020, -177.690014, -179.984543, -181.511154, 1.028095, -179.102677, -180.128666
31.736000, 0.111365, 0.724002, 0.180709, 13.492800, 0.000913, 0.000000, 0.000000, -1.539420, -176.272182, -174.845545, -180.538051, -178.135057, -179.977768, -181.961380, 1.028095, -179.088708, -180.573709
31.769000, -0.167029, 0.534410, -0.249121, 13.433154, 0.000826, 0.000000, 0.000000, -1.366919, -176.272182, -174.845545, -180.448298, -178.569170, -179.970978, -182.410873, 1.028095, -178.998955, -181.007822
31.802000, 0.021389, 0.862362, 0.225585, 13.509255, 0.000730, 0.000000, 0.000000, -1.668394, -176.272182, -174.845545, -180.491739, -179.012854, -179.964142, -182.859650, 1.028096, -179.042396, -181.451506
31.835000, 0.340736, 0.539007, -0.025792, 13.379580, 0.000928, 0.000000, 0.000000, -1.513761, -176.272182, -174.845545, -180.466570, -179.453662, -179.957245, -183.307632, 1.028096, -179.017227, -181.892314
31.868000, 0.110350, 0.476762, 0.019305, 13.383502, 0.000836, 0.000000, 0.000000, -1.561058, -176.272182, -174.845545, -180.462269, -179.895296, -179.950302, -183.754883, 1.028096, -179.012926, -182.333949
31.901000, 0.132443, 0.650877, 0.062359, 13.421342, 0.001050, 0.000000, 0.000000, -1.677664, -176.272182, -174.845545, -180.509512, -180.335674, -179.943298, -184.201385, 1.028097, -179.060169, -182.774327
31.934000, 0.215900, 0.695126, 0.161444, 13.324220, 0.000954, 0.000000, 0.000000, -1.381868, -176.272182, -174.845545, -180.426933, -180.767549, -179.936234, -184.647141, 1.028097, -178.977590, -183.206202
31.967000, -0.006711, 0.746990, -0.009810, 13.382626, 0.001185, 0.000000, 0.000000, -1.506116, -176.272182, -174.845545, -180.398389, -181.208252, -179.929092, -185.092148, 1.028097, -178.949046, -183.646905
32.000000, 0.154964, 0.649688, 0.000157, 13.365754, 0.001080, 0.000000, 0.000000, -1.616310, -176.272182, -174.845545, -180.418456, -181.648866, -179.921906, -185.536407, 1.028098, -178.969113, -184.087518
32.033000, -0.043067, 0.565041, -0.015244, 13.309426, 0.001330, 0.000000, 0.000000, -1.562573, -176.272182, -174.845545, -180.414845, -182.088062, -179.914642, -185.979935, 1.028098, -178.965502, -184.526714
32.066000, 0.241105, 0.703300, 0.064584, 13.218610, 0.001220, 0.000000, 0.000000, -1.719459, -176.272182, -174.845545, -180.479455, -182.519464, -179.907318, -186.422729, 1.028098, -179.030112, -184.958117
32.099000, 0.167054, 0.726976, 0.128322, 13.367397, 0.001090, 0.000000, 0.000000, -1.359802, -176.170873, -188.042480, -180.387069, -182.950806, -179.899918, -186.864777, 1.028099, -178.467513, -185.707293
32.132000, 0.052588, 0.917739, -0.031892, 13.299536, 0.001394, 0.000000, 0.000000, -1.389110, -176.170873, -188.042480, -180.307768, -183.382467, -179.892410, -187.306091, 1.028099, -178.388212, -186.138953
32.165000, 0.033059, 0.655298, -0.066781, 13.273827, 0.001261, 0.000000, 0.000000, -1.554445, -176.170873, -188.042480, -180.300605, -183.820444, -179.884872, -187.746658, 1.028100, -178.381050, -186.576931
32.198000, 0.205154, 0.637429, 0.095468, 13.253308, 0.001608, 0.000000, 0.000000, -1.572195, -176.170873, -188.042480, -180.301217, -184.257803, -179.877228, -188.186493, 1.028100, -178.381662, -187.014290
32.231000, -0.098074, 0.649966, 0.024992, 13.158886, 0.001477, 0.000000, 0.000000, -1.419040, -176.170873, -188.042480, -180.235571, -184.687056, -179.869492, -188.625595, 1.028101, -178.316015, -187.443542
32.264000, 0.281031, 0.561036, -0.102191, 13.025813, 0.001855, 0.000000, 0.000000, -1.413951, -176.170873, -188.042480, -180.168427, -185.111631, -179.861649, -189.063980, 1.028101, -178.248871, -187.868118
32.297000, 0.100113, 0.754971, 0.053348, 13.018393, 0.001713, 0.000000, 0.000000, -1.608501, -176.170873, -188.042480, -180.184621, -185.540933, -179.853714, -189.501617, 1.028102, -178.265065, -188.297419
32.330000, -0.051216, 0.568552, -0.140493, 13.065157, 0.001539, 0.000000, 0.000000, -1.523421, -176.170873, -188.042480, -180.164203, -185.971599, -179.845703, -189.938538, 1.028102, -178.244647, -188.728086
32.363000, 0.162961, 0.788946, 0.063494, 13.134138, 0.002029, 0.000000, 0.000000, -1.643932, -176.170873, -188.042480, -180.195874, -186.403867, -179.837570, -190.374725, 1.028103, -178.276318, -189.160354
32.396000, -0.019385, 0.731915, -0.107502, 13.056506, 0.001866, 0.000000, 0.000000, -1.507074, -176.170873, -188.042480, -180.168437, -186.833857, -179.829330, -190.810165, 1.028103, -178.248881, -189.590344
32.429000, 0.240708, 0.587867, 0.030997, 13.064608, 0.002448, 0.000000, 0.000000, -1.585024, -176.170873, -188.042480, -180.174570, -187.264946, -179.820938, -191.244904, 1.028104, -178.255015, -190.021432
32.462000, 0.238216, 0.499550, 0.044575, 12.948566, 0.002272, 0.000000, 0.000000, -1.476550, -176.170873, -188.042480, -180.134358, -187.690352, -179.812424, -191.678879, 1.028104, -178.214803, -190.446839
32.495000, 0.102509, 0.590444, 0.023272, 13.033370, 0.002983, 0.000000, 0.000000, -1.472797, -176.170873, -188.042480, -180.092276, -188.118390, -179.803711, -192.112137, 1.028105, -178.172720, -190.874876
32.528000, 0.224616, 0.684014, 0.030809, 12.952510, 0.002786, 0.000000, 0.000000, -1.391852, -176.170873, -188.042480, -180.016197, -188.538997, -179.794846, -192.544708, 1.028106, -178.096641, -191.295484
32.561000, 0.094889, 0.433800, 0.266678, 13.061582, 0.002533, 0.000000, 0.000000, -1.565235, -176.170873, -188.042480, -180.013800, -188.970023, -179.785873, -192.976517, 1.028106, -178.094244, -191.726509
32.594000, 0.299826, 0.603065, -0.123473, 12.871337, 0.003511, 0.000000, 0.000000, -1.496611, -176.170873, -188.042480, -179.982319, -189.393609, -179.776672, -193.407608, 1.028106, -178.062763, -192.150095
32.627000, 0.286397, 0.597049, -0.007609, 12.904469, 0.003272, 0.000000, 0.000000, -1.731741, -176.170873, -188.042480, -180.050561, -189.813953, -179.767288, -193.837982, 1.028107, -178.131005, -192.570439
32.660000, 0.358428, 0.658955, -0.170199, 12.883600, 0.006579, 0.000000, 0.000000, -1.461177, -176.170873, -188.042480, -180.004049, -190.236559, -179.757477, -194.267609, 1.028109, -178.084493, -192.993046
32.693000, 0.257275, 0.752741, -0.072588, 12.822969, 0.006404, 0.000000, 0.000000, -1.477466, -176.170873, -188.042480, -179.964613, -190.657876, -179.747299, -194.696533, 1.028110, -178.045057, -193.414363
32.726000, 0.561133, 0.797862, 0.011576, 12.721801, 0.021703, 0.000000, 0.000000, -1.748497, -176.170873, -188.042480, -180.038823, -191.071084, -179.735626, -195.124680, 1.028115, -178.119267, -193.827571
32.759000, 0.884934, 0.608636, -0.039818, 12.880613, 0.021992, 0.000000, 0.000000, -1.632035, -176.170873, -188.042480, -180.064837, -191.495348, -179.722763, -195.552078, 1.028121, -178.145281, -194.251834
32.792000, 1.124297, 0.747050, 0.227546, 12.793861, 0.021451, 0.000000, 0.000000, -1.417054, -176.170873, -188.042480, -180.000183, -191.912565, -179.708939, -195.978745, 1.028126, -178.080627, -194.669052
32.825000, 1.496086, 0.687173, -0.100727, 12.741992, 0.046728, 0.000000, 0.000000, -1.661200, -176.170873, -188.042480, -180.038144, -192.331334, -179.692261, -196.404526, 1.028138, -178.118589, -195.087821
32.858000, 2.138457, 0.658546, -0.001577, 12.715432, 0.046711, 0.000000, 0.000000, -1.537324, -176.170873, -188.042480, -180.024102, -192.750708, -179.673203, -196.829514, 1.028153, -178.104546, -195.507195
32.891000, 2.530245, 0.500949, -0.076613, 12.667456, 0.070173, 0.000000, 0.000000, -1.717965, -176.170873, -188.042480, -180.085400, -193.164215, -179.650360, -197.253738, 1.028183, -178.165845, -195.920702
32.924000, 2.941991, 0.325002, 0.224094, 12.784207, 0.069245, 0.000000, 0.000000, -1.623560, -176.170873, -188.042480, -180.107650, -193.585507, -179.624176, -197.677704, 1.028230, -178.188094, -196.341994
32.957000, 3.571405, 0.273432, 0.010033, 12.786048, 0.088881, 0.000000, 0.000000, -1.573850, -176.170873, -188.042480, -180.108938, -194.007445, -179.593430, -198.101517, 1.028301, -178.189382, -196.763931
32.990000, 4.074401, -0.340687, 0.033860, 12.594101, 0.086415, 0.000000, 0.000000, -1.481257, -176.170873, -188.042480, -180.071775, -194.421385, -179.558456, -198.525497, 1.028385, -178.152219, -197.177872
33.023000, 4.435416, -0.392924, 0.247996, 12.714454, 0.082071, 0.000000, 0.000000, -1.569671, -176.170873, -188.042480, -180.071303, -194.840962, -179.519485, -198.949921, 1.028478, -178.151747, -197.597449
33.056000, 4.619267, -0.318482, 0.351414, 12.771511, 0.098813, 0.000000, 0.000000, -1.461061, -176.170873, -188.042480, -180.025146, -195.259887, -179.475235, -199.374725, 1.028586, -178.105591, -198.016373
33.089000, 5.041715, -0.608287, 0.239871, 12.853065, 0.093610, 0.000000, 0.000000, -1.479524, -181.212752, -199.826548, -179.986487, -195.682272, -179.426010, -199.800079, 1.028696, -178.587454, -198.608329
33.122000, 5.254708, -0.491748, 0.224584, 12.889111, 0.106967, 0.000000, 0.000000, -1.374906, -181.212752, -199.826548, -179.903698, -196.099478, -179.370926, -200.225952, 1.028813, -178.504665, -199.025534
33.155000, 5.473017, -0.718081, 0.375891, 13.076455, 0.100470, 0.000000, 0.000000, -1.535242, -181.212752, -199.826548, -179.888359, -196.530728, -179.310379, -200.652496, 1.028925, -178.489326, -199.456785
33.188000, 5.575457, -0.763254, 0.293331, 12.944726, 0.092394, 0.000000, 0.000000, -1.471823, -181.212752, -199.826548, -179.846149, -196.955814, -179.244690, -201.079941, 1.029025, -178.447116, -199.881870
33.221000, 5.656622, -0.604452, 0.321177, 12.969587, 0.103449, 0.000000, 0.000000, -1.360237, -181.212752, -199.826548, -179.756695, -197.374358, -179.172806, -201.508057, 1.029130, -178.357662, -200.300414
33.254000, 5.890536, -0.881657, 0.164902, 13.105515, 0.094842, 0.000000, 0.000000, -1.349792, -181.212752, -199.826548, -179.661891, -197.796321, -179.095184, -201.937073, 1.029222, -178.262858, -200.722377
33.287000, 6.091194, -0.709766, 0.151017, 13.053466, 0.103265, 0.000000, 0.000000, -1.417496, -181.212752, -199.826548, -179.596113, -198.222033, -179.011185, -202.366776, 1.029315, -178.197080, -201.148090
33.320000, 5.993047, -0.779402, 0.360817, 13.176132, 0.093879, 0.000000, 0.000000, -1.494308, -181.212752, -199.826548, -179.562887, -198.655574, -178.921219, -202.797379, 1.029393, -178.163854, -201.581631
33.353000, 5.959674, -0.808314, 0.202709, 13.360205, 0.099845, 0.000000, 0.000000, -1.385604, -181.212752, -199.826548, -179.481704, -199.088922, -178.824814, -203.228714, 1.029470, -178.082671, -202.014979
33.386000, 5.909148, -0.733578, 0.180920, 13.355027, 0.089748, 0.000000, 0.000000, -1.225342, -181.212752, -199.826548, -179.332467, -199.503601, -178.722397, -203.660950, 1.029532, -177.933434, -202.429658
33.419000, 5.881175, -0.599043, 0.265720, 13.447091, 0.078618, 0.000000, 0.000000, -1.230447, -181.212752, -199.826548, -179.184335, -199.921901, -178.614410, -204.094299, 1.029574, -177.785302, -202.847957
33.452000, 5.821691, -0.448547, 0.238942, 13.438870, 0.083643, 0.000000, 0.000000, -1.270542, -181.212752, -199.826548, -179.053169, -200.345543, -178.500214, -204.528351, 1.029620, -177.654136, -203.271599
33.485000, 5.507905, -0.796933, 0.297873, 13.575599, 0.072759, 0.000000, 0.000000, -1.316480, -181.212752, -199.826548, -178.940460, -200.779128, -178.380371, -204.963272, 1.029648, -177.541427, -203.705184
33.518000, 5.254303, -0.450594, 0.285502, 13.552570, 0.076657, 0.000000, 0.000000, -1.351156, -181.212752, -199.826548, -178.843018, -201.215618, -178.254547, -205.398743, 1.029674, -177.443985, -204.141675
33.551000, 5.234987, -0.466567, 0.089018, 13.773832, 0.065945, 0.000000, 0.000000, -1.275403, -181.212752, -199.826548, -178.710695, -201.650468, -178.123337, -205.834824, 1.029680, -177.311662, -204.576524
33.584000, 5.053709, -0.319492, 0.042469, 13.729043, 0.068769, 0.000000, 0.000000, -1.242937, -181.212752, -199.826548, -178.564803, -202.079394, -177.986465, -206.271240, 1.029684, -177.165770, -205.005450
33.617000, 4.871086, -0.254983, 0.111349, 13.844867, 0.058306, 0.000000, 0.000000, -1.230490, -181.212752, -199.826548, -178.412307, -202.510073, -177.844604, -206.708084, 1.029670, -177.013274, -205.436130
33.650000, 4.588583, -0.119259, -0.039254, 13.906587, 0.060393, 0.000000, 0.000000, -1.393447, -181.212752, -199.826548, -178.331344, -202.961793, -177.697510, -207.145035, 1.029655, -176.932311, -205.887849
33.683000, 4.251012, -0.016601, 0.064397, 13.973577, 0.050341, 0.000000, 0.000000, -0.968434, -181.212752, -199.826548, -178.070073, -203.341762, -177.545837, -207.582214, 1.029626, -176.671040, -206.267818
33.716000, 3.989720, 0.083130, -0.224808, 13.912213, 0.051893, 0.000000, 0.000000, -1.188371, -181.212752, -199.826548, -177.898749, -203.767700, -177.389389, -208.019470, 1.029600, -176.499716, -206.693757
33.749000, 3.576354, -0.180605, -0.126053, 14.028636, 0.042407, 0.000000, 0.000000, -1.390596, -181.212752, -199.826548, -177.815777, -204.223149, -177.228851, -208.456863, 1.029563, -176.416744, -207.149206
33.782000, 3.480272, -0.207523, 0.046579, 14.029954, 0.032732, 0.000000, 0.000000, -1.351693, -181.212752, -199.826548, -177.715145, -204.675069, -177.064743, -208.894638, 1.029518, -176.316112, -207.601125
33.815000, 3.048314, -0.107189, 0.077248, 14.154887, 0.035565, 0.000000, 0.000000, -1.231289, -181.212752, -199.826548, -177.559586, -205.115517, -176.896698, -209.332489, 1.029486, -176.160553, -208.041573
33.848000, 2.790583, -0.202884, -0.067250, 14.133908, 0.027139, 0.000000, 0.000000, -1.196506, -181.212752, -199.826548, -177.389057, -205.549644, -176.725388, -209.770615, 1.029451, -175.990024, -208.475701
33.881000, 2.941137, -0.269390, 0.002171, 14.147009, 0.030158, 0.000000, 0.000000, -1.188774, -181.212752, -199.826548, -177.215017, -205.982842, -176.550598, -210.208908, 1.029429, -175.815983, -208.908898
33.914000, 2.597958, -0.401294, 0.016570, 14.173572, 0.022727, 0.000000, 0.000000, -1.169090, -181.212752, -199.826548, -177.032140, -206.413336, -176.372925, -210.647552, 1.029404, -175.633107, -209.339392
33.947000, 2.233278, -0.462339, -0.038211, 14.362007, 0.025997, 0.000000, 0.000000, -1.119477, -181.212752, -199.826548, -176.825427, -206.839827, -176.192139, -211.086456, 1.029391, -175.426394, -209.765884
33.980000, 2.183884, -0.427077, -0.177417, 14.298222, 0.019427, 0.000000, 0.000000, -1.134851, -181.212752, -199.826548, -176.626183, -207.267538, -176.008804, -211.525879, 1.029376, -175.227150, -210.193594
34.013000, 2.199539, -0.449696, -0.050971, 14.538126, 0.022750, 0.000000, 0.000000, -1.018925, -181.212752, -199.826548, -176.374655, -207.676073, -175.822708, -211.965683, 1.029373, -174.975622, -210.602130
34.046000, 2.003862, -0.579759, -0.027412, 14.341445, 0.016949, 0.000000, 0.000000, -1.095161, -181.212752, -199.826548, -176.157944, -208.096810, -175.634293, -212.406174, 1.029368, -174.758911, -211.022866
34.079000, 2.056285, -0.398865, 0.067797, 14.456675, 0.020369, 0.000000, 0.000000, -1.058689, -179.225921, -214.032123, -175.924172, -208.512678, -175.443359, -212.847168, 1.029372, -175.299195, -211.771035
34.112000, 1.790986, -0.819353, 0.095117, 14.454966, 0.015255, 0.000000, 0.000000, -1.172260, -179.225921, -214.032123, -175.739058, -208.952308, -175.250305, -213.288940, 1.029374, -175.114080, -212.210665
34.145000, 1.982990, -0.672446, 0.065985, 14.520570, 0.018777, 0.000000, 0.000000, -1.328760, -179.225921, -214.032123, -175.624208, -209.417520, -175.054932, -213.731369, 1.029383, -174.999231, -212.675877
34.178000, 1.776870, -0.641784, 0.086507, 14.541193, 0.014274, 0.000000, 0.000000, -1.228839, -179.225921, -214.032123, -175.463296, -209.869596, -174.857620, -214.174667, 1.029389, -174.838319, -213.127952
